,,,,,,,,
,,,,,ZipCode,Forecast_Month,Forecast_Rent,Volatility
,,,,,6320,9,1675.99,18.4
,,,,,6320,12,1692.9,18.4
,,,,,6340,3,1964.81,23.37
,,,,,6340,6,1974.72,23.37
,,,,,6340,9,2004.05,23.37
,,,,,6340,12,2063.83,23.37
,,,,,6360,3,1655.72,34.83
,,,,,6360,6,1650.8,34.83
,,,,,6360,9,1661.66,34.83
,,,,,6360,12,1691.01,34.83
,,,,,6401,3,1740.08,22.71
,,,,,6401,6,1752.14,22.71
,,,,,6401,9,1847.78,22.71
,,,,,6401,12,1820.3,22.71
,,,,,6405,3,2326.07,31.11
,,,,,6405,6,2315.17,31.11
,,,,,6405,9,2298.01,31.11
,,,,,6405,12,2375.18,31.11
,,,,,6450,3,1697.81,32.1
,,,,,6450,6,1739.9,32.1
,,,,,6450,9,1809.5,32.1
,,,,,6450,12,1845.55,32.1
,,,,,6457,3,1969.52,11.35
,,,,,6457,6,1983.93,11.35
,,,,,6457,9,2004.28,11.35
,,,,,6457,12,2021.99,11.35
,,,,,6460,3,2660.32,32.48
,,,,,6460,6,2702.28,32.48
,,,,,6460,9,2727.23,32.48
,,,,,6460,12,2754.36,32.48
,,,,,6484,3,2112.39,24.53
,,,,,6484,6,2099.54,24.53
,,,,,6484,9,2117.6,24.53
,,,,,6484,12,2109.73,24.53
,,,,,6510,3,2597.14,17.11
,,,,,6510,6,2632.71,17.11
,,,,,6510,9,2669.02,17.11
,,,,,6510,12,2688.3,17.11
,,,,,6511,3,1975.4,11.32
,,,,,6511,6,2018.36,11.32
,,,,,6511,9,2059.55,11.32
,,,,,6511,12,2088.86,11.32
,,,,,6512,3,1728.16,9.72
,,,,,6512,6,1747.75,9.72
,,,,,6512,9,1787.64,9.72
,,,,,6512,12,1806.32,9.72
,,,,,6513,3,1646.86,18.55
,,,,,6513,6,1642.86,18.55
,,,,,6513,9,1658.89,18.55
,,,,,6513,12,1665.58,18.55
,,,,,6514,3,2153.45,26.09
,,,,,6514,6,2220.13,26.09
,,,,,6514,9,2244.2,26.09
,,,,,6514,12,2293.39,26.09
,,,,,6515,3,1843.56,28.05
,,,,,6515,6,1851.52,28.05
,,,,,6515,9,1894.63,28.05
,,,,,6515,12,1920.92,28.05
,,,,,6516,3,1901.78,17.11
,,,,,6516,6,1933.38,17.11
,,,,,6516,9,1965.42,17.11
,,,,,6516,12,1983.23,17.11
,,,,,6518,3,2965.03,40.24
,,,,,6518,6,2955.07,40.24
,,,,,6518,9,2946.33,40.24
,,,,,6518,12,2975.69,40.24
,,,,,6519,3,1769.25,20.56
,,,,,6519,6,1785.09,20.56
,,,,,6519,9,1835.78,20.56
,,,,,6519,12,1861.3,20.56
,,,,,6604,3,1815.86,16.96
,,,,,6604,6,1853.6,16.96
,,,,,6604,9,1874.36,16.96
,,,,,6604,12,1875.37,16.96
,,,,,6605,3,2082.82,23.12
,,,,,6605,6,2120.53,23.12
,,,,,6605,9,2151.19,23.12
,,,,,6605,12,2188.24,23.12
,,,,,6606,3,2448.14,14.45
,,,,,6606,6,2481.92,14.45
,,,,,6606,9,2512.02,14.45
,,,,,6606,12,2564.88,14.45
,,,,,6611,3,2738.3,16.03
,,,,,6611,6,2737.03,16.03
,,,,,6611,9,2753.38,16.03
,,,,,6611,12,2748.49,16.03
,,,,,6704,3,1316.91,14.88
,,,,,6704,6,1317.06,14.88
,,,,,6704,9,1317.06,14.88
,,,,,6704,12,1386.2,14.88
,,,,,6705,3,1397.01,13.07
,,,,,6705,6,1403.91,13.07
,,,,,6705,9,1437.58,13.07
,,,,,6705,12,1440.03,13.07
,,,,,6708,3,1538.36,18.57
,,,,,6708,6,1577.26,18.57
,,,,,6708,9,1601.73,18.57
,,,,,6708,12,1644.07,18.57
,,,,,6710,3,1401.08,0
,,,,,6710,6,1401.08,0
,,,,,6710,9,1401.08,0
,,,,,6710,12,1401.08,0
,,,,,6770,3,1749.65,23.91
,,,,,6770,6,1711.94,23.91
,,,,,6770,9,1811.88,23.91
,,,,,6770,12,1816.9,23.91
,,,,,6776,3,2110.73,0
,,,,,6776,6,2110.73,0
,,,,,6776,9,2110.73,0
,,,,,6776,12,2110.73,0
,,,,,6790,3,1335.46,11.58
,,,,,6790,6,1349.68,11.58
,,,,,6790,9,1367.11,11.58
,,,,,6790,12,1384.34,11.58
,,,,,6810,3,2393.34,10.88
,,,,,6810,6,2423.67,10.88
,,,,,6810,9,2460.53,10.88
,,,,,6810,12,2482.7,10.88
,,,,,6811,3,2501.56,30.59
,,,,,6811,6,2454.18,30.59
,,,,,6811,9,2493.77,30.59
,,,,,6811,12,2532.15,30.59
,,,,,6824,3,3906.78,90.78
,,,,,6824,6,4041.66,90.78
,,,,,6824,9,4030.3,90.78
,,,,,6824,12,4164.95,90.78
,,,,,6830,3,4240.14,44.97
,,,,,6830,6,4302.44,44.97
,,,,,6830,9,4312.37,44.97
,,,,,6830,12,4378.23,44.97
,,,,,6850,3,2766.23,27.54
,,,,,6850,6,2805.71,27.54
,,,,,6850,9,2821.29,27.54
,,,,,6850,12,2821.56,27.54
,,,,,6851,3,2600.13,21.89
,,,,,6851,6,2630.05,21.89
,,,,,6851,9,2662.33,21.89
,,,,,6851,12,2685.69,21.89
,,,,,6854,3,2712.88,27.69
,,,,,6854,6,2717.17,27.69
,,,,,6854,9,2733.42,27.69
,,,,,6854,12,2778.66,27.69
,,,,,6855,3,2754.79,25.9
,,,,,6855,6,2781.39,25.9
,,,,,6855,9,2904,25.9
,,,,,6855,12,2940.38,25.9
,,,,,6880,3,4993.25,110.9
,,,,,6880,6,4998.68,110.9
,,,,,6880,9,5041.73,110.9
,,,,,6880,12,4965.96,110.9
,,,,,6901,3,3088.32,9.21
,,,,,6901,6,3090.02,9.21
,,,,,6901,9,3113.57,9.21
,,,,,6901,12,3117.07,9.21
,,,,,6902,3,2859.12,8.34
,,,,,6902,6,2891.49,8.34
,,,,,6902,9,2908.81,8.34
,,,,,6902,12,2926.7,8.34
,,,,,6905,3,2524.62,30.99
,,,,,6905,6,2580.66,30.99
,,,,,6905,9,2604.95,30.99
,,,,,6905,12,2639.83,30.99
,,,,,7002,3,2385.2,9.89
,,,,,7002,6,2403.31,9.89
,,,,,7002,9,2437.09,9.89
,,,,,7002,12,2464.16,9.89
,,,,,7003,3,2409.34,18.18
,,,,,7003,6,2429.29,18.18
,,,,,7003,9,2460.08,18.18
,,,,,7003,12,2483.29,18.18
,,,,,7008,3,2336.7,17.53
,,,,,7008,6,2334.41,17.53
,,,,,7008,9,2344.86,17.53
,,,,,7008,12,2400.98,17.53
,,,,,7010,3,3025.14,31.41
,,,,,7010,6,3032.28,31.41
,,,,,7010,9,3043.71,31.41
,,,,,7010,12,3072.48,31.41
,,,,,7016,3,2754.74,25.03
,,,,,7016,6,2820.31,25.03
,,,,,7016,9,2853.95,25.03
,,,,,7016,12,2848.42,25.03
,,,,,7017,3,1803.93,15.22
,,,,,7017,6,1820.31,15.22
,,,,,7017,9,1850.66,15.22
,,,,,7017,12,1870.49,15.22
,,,,,7018,3,1979.57,20.89
,,,,,7018,6,2009.88,20.89
,,,,,7018,9,2031.3,20.89
,,,,,7018,12,2063.29,20.89
,,,,,7020,3,3625.2,30.86
,,,,,7020,6,3656.53,30.86
,,,,,7020,9,3700.12,30.86
,,,,,7020,12,3746.15,30.86
,,,,,7024,3,3293.7,24.25
,,,,,7024,6,3337.69,24.25
,,,,,7024,9,3380.21,24.25
,,,,,7024,12,3405.02,24.25
,,,,,7026,3,2163.62,24.88
,,,,,7026,6,2153.48,24.88
,,,,,7026,9,2179.12,24.88
,,,,,7026,12,2195.64,24.88
,,,,,7029,3,2583.18,7.53
,,,,,7029,6,2605.53,7.53
,,,,,7029,9,2619.83,7.53
,,,,,7029,12,2629.89,7.53
,,,,,7030,3,3735.21,10.53
,,,,,7030,6,3752.31,10.53
,,,,,7030,9,3780.51,10.53
,,,,,7030,12,3812.14,10.53
,,,,,7032,3,2304.18,31.7
,,,,,7032,6,2316.68,31.7
,,,,,7032,9,2392.57,31.7
,,,,,7032,12,2403.57,31.7
,,,,,7036,3,2350.03,10.87
,,,,,7036,6,2373.54,10.87
,,,,,7036,9,2381.14,10.87
,,,,,7036,12,2395.88,10.87
,,,,,7039,3,3966.31,35.78
,,,,,7039,6,4122.25,35.78
,,,,,7039,9,4092.06,35.78
,,,,,7039,12,4044.69,35.78
,,,,,7040,3,2595.37,9.22
,,,,,7040,6,2595.37,9.22
,,,,,7040,9,2595.37,9.22
,,,,,7040,12,2620.64,9.22
,,,,,7042,3,2675.68,26.12
,,,,,7042,6,2696.8,26.12
,,,,,7042,9,2727.83,26.12
,,,,,7042,12,2761.67,26.12
,,,,,7047,3,2753.33,35.5
,,,,,7047,6,2764.73,35.5
,,,,,7047,9,2824.34,35.5
,,,,,7047,12,2863.6,35.5
,,,,,7050,3,1971.73,11.94
,,,,,7050,6,1990.79,11.94
,,,,,7050,9,2008.49,11.94
,,,,,7050,12,2035.25,11.94
,,,,,7052,3,2624.22,26.41
,,,,,7052,6,2651.75,26.41
,,,,,7052,9,2699.25,26.41
,,,,,7052,12,2748.45,26.41
,,,,,7054,3,2708.51,15.56
,,,,,7054,6,2713.46,15.56
,,,,,7054,9,2738.28,15.56
,,,,,7054,12,2748.61,15.56
,,,,,7055,3,2382.68,42.55
,,,,,7055,6,2347.69,42.55
,,,,,7055,9,2458.84,42.55
,,,,,7055,12,2553.37,42.55
,,,,,7065,3,2506.6,18.83
,,,,,7065,6,2544.45,18.83
,,,,,7065,9,2574.38,18.83
,,,,,7065,12,2584.08,18.83
,,,,,7070,3,2180.18,13.15
,,,,,7070,6,2158.38,13.15
,,,,,7070,9,2184.32,13.15
,,,,,7070,12,2183.77,13.15
,,,,,7073,3,2762.32,18.82
,,,,,7073,6,2786.45,18.82
,,,,,7073,9,2814.13,18.82
,,,,,7073,12,2809.63,18.82
,,,,,7079,3,3132.56,31.16
,,,,,7079,6,3125.44,31.16
,,,,,7079,9,3134.81,31.16
,,,,,7079,12,3138.05,31.16
,,,,,7080,3,2635.17,26.75
,,,,,7080,6,2636.05,26.75
,,,,,7080,9,2642.41,26.75
,,,,,7080,12,2656.45,26.75
,,,,,7081,3,2771.19,16.83
,,,,,7081,6,2789.85,16.83
,,,,,7081,9,2789.7,16.83
,,,,,7081,12,2775.19,16.83
,,,,,7083,3,2372.91,20.57
,,,,,7083,6,2401.59,20.57
,,,,,7083,9,2447.71,20.57
,,,,,7083,12,2492.19,20.57
,,,,,7086,3,3431.7,20.26
,,,,,7086,6,3449.61,20.26
,,,,,7086,9,3487.98,20.26
,,,,,7086,12,3525.45,20.26
,,,,,7087,3,2492.42,20.08
,,,,,7087,6,2515.4,20.08
,,,,,7087,9,2534.37,20.08
,,,,,7087,12,2556.88,20.08
,,,,,7093,3,2674.88,19.48
,,,,,7093,6,2723.31,19.48
,,,,,7093,9,2759.87,19.48
,,,,,7093,12,2776.57,19.48
,,,,,7094,3,2894.15,26.57
,,,,,7094,6,2929.03,26.57
,,,,,7094,9,2962.47,26.57
,,,,,7094,12,2983.75,26.57
,,,,,7095,3,2257.39,14.05
,,,,,7095,6,2267.78,14.05
,,,,,7095,9,2308.81,14.05
,,,,,7095,12,2334.79,14.05
,,,,,7102,3,2488.14,16.81
,,,,,7102,6,2504.8,16.81
,,,,,7102,9,2537.14,16.81
,,,,,7102,12,2516.18,16.81
,,,,,7103,3,2179.22,16.23
,,,,,7103,6,2238,16.23
,,,,,7103,9,2310.4,16.23
,,,,,7103,12,2372.87,16.23
,,,,,7104,3,2026.94,19.28
,,,,,7104,6,2058.05,19.28
,,,,,7104,9,2084.52,19.28
,,,,,7104,12,2094.63,19.28
,,,,,7105,3,2407.6,16.6
,,,,,7105,6,2407.45,16.6
,,,,,7105,9,2484.98,16.6
,,,,,7105,12,2446.98,16.6
,,,,,7106,3,1881.82,24.26
,,,,,7106,6,1921.7,24.26
,,,,,7106,9,1940.56,24.26
,,,,,7106,12,1967.86,24.26
,,,,,7107,3,1972.7,35.3
,,,,,7107,6,1974.58,35.3
,,,,,7107,9,1996.95,35.3
,,,,,7107,12,2008.61,35.3
,,,,,7108,3,2117.25,25.41
,,,,,7108,6,2156.27,25.41
,,,,,7108,9,2187.97,25.41
,,,,,7108,12,2215.6,25.41
,,,,,7109,3,2178.85,12.34
,,,,,7109,6,2218.9,12.34
,,,,,7109,9,2259.92,12.34
,,,,,7109,12,2297.81,12.34
,,,,,7110,3,2385.78,40.97
,,,,,7110,6,2450.39,40.97
,,,,,7110,9,2447.06,40.97
,,,,,7110,12,2475.57,40.97
,,,,,7111,3,1873.18,21.42
,,,,,7111,6,1915.7,21.42
,,,,,7111,9,1968.3,21.42
,,,,,7111,12,1994.26,21.42
,,,,,7112,3,2031.8,23.65
,,,,,7112,6,2071.3,23.65
,,,,,7112,9,2082.58,23.65
,,,,,7112,12,2098.4,23.65
,,,,,7201,3,2438.25,41.03
,,,,,7201,6,2543.04,41.03
,,,,,7201,9,2680.5,41.03
,,,,,7201,12,2614.72,41.03
,,,,,7202,3,2130.14,17.86
,,,,,7202,6,2130.14,17.86
,,,,,7202,9,2130.14,17.86
,,,,,7202,12,2194.74,17.86
,,,,,7203,3,2626.48,17.69
,,,,,7203,6,2639.18,17.69
,,,,,7203,9,2651.09,17.69
,,,,,7203,12,2665.76,17.69
,,,,,7206,3,2068.87,24.96
,,,,,7206,6,2060.51,24.96
,,,,,7206,9,2095.09,24.96
,,,,,7206,12,2144.21,24.96
,,,,,7302,3,3758.85,8.47
,,,,,7302,6,3801.74,8.47
,,,,,7302,9,3838.87,8.47
,,,,,7302,12,3870.43,8.47
,,,,,7304,3,2390.85,14.28
,,,,,7304,6,2409.9,14.28
,,,,,7304,9,2439.34,14.28
,,,,,7304,12,2465.57,14.28
,,,,,7305,3,2282.9,12.96
,,,,,7305,6,2305.46,12.96
,,,,,7305,9,2336.45,12.96
,,,,,7305,12,2357.65,12.96
,,,,,7306,3,2558.83,14.1
,,,,,7306,6,2577,14.1
,,,,,7306,9,2595.1,14.1
,,,,,7306,12,2618.71,14.1
,,,,,7307,3,2488,13.3
,,,,,7307,6,2519.28,13.3
,,,,,7307,9,2546.66,13.3
,,,,,7307,12,2577.15,13.3
,,,,,7310,3,4062.22,21.52
,,,,,7310,6,4104.63,21.52
,,,,,7310,9,4144.65,21.52
,,,,,7310,12,4146.31,21.52
,,,,,7424,3,2539.01,38.42
,,,,,7424,6,2615.49,38.42
,,,,,7424,9,2605.78,38.42
,,,,,7424,12,2705.86,38.42
,,,,,7470,3,2586.17,29.08
,,,,,7470,6,2588.58,29.08
,,,,,7470,9,2588.27,29.08
,,,,,7470,12,2597.35,29.08
,,,,,7501,3,1749.92,20.85
,,,,,7501,6,1756.12,20.85
,,,,,7501,9,1798.12,20.85
,,,,,7501,12,1816.69,20.85
,,,,,7601,3,2678.6,17.88
,,,,,7601,6,2698.72,17.88
,,,,,7601,9,2720.89,17.88
,,,,,7601,12,2740.66,17.88
,,,,,7631,3,2869.75,26.86
,,,,,7631,6,2870.31,26.86
,,,,,7631,9,2861.66,26.86
,,,,,7631,12,2887.27,26.86
,,,,,7644,3,2304.45,33.09
,,,,,7644,6,2323.35,33.09
,,,,,7644,9,2357.74,33.09
,,,,,7644,12,2393.8,33.09
,,,,,7650,3,3097.55,48.74
,,,,,7650,6,3315.18,48.74
,,,,,7650,9,3251.58,48.74
,,,,,7650,12,3293.48,48.74
,,,,,7666,3,2859.31,0
,,,,,7666,6,2859.31,0
,,,,,7666,9,2859.31,0
,,,,,7666,12,2859.31,0
,,,,,7701,3,3089.31,32.28
,,,,,7701,6,3079.83,32.28
,,,,,7701,9,3112.36,32.28
,,,,,7701,12,3111.92,32.28
,,,,,7712,3,2576.45,22.18
,,,,,7712,6,2632.57,22.18
,,,,,7712,9,2598.65,22.18
,,,,,7712,12,2625.47,22.18
,,,,,7719,3,2611.73,47.06
,,,,,7719,6,2560.43,47.06
,,,,,7719,9,2509.55,47.06
,,,,,7719,12,2596.34,47.06
,,,,,7724,3,2382.71,0
,,,,,7724,6,2382.71,0
,,,,,7724,9,2382.71,0
,,,,,7724,12,2382.71,0
,,,,,7726,3,2388.58,16.95
,,,,,7726,6,2398.11,16.95
,,,,,7726,9,2391.13,16.95
,,,,,7726,12,2427.16,16.95
,,,,,7728,3,2711.03,16.94
,,,,,7728,6,2729.69,16.94
,,,,,7728,9,2745.31,16.94
,,,,,7728,12,2761.77,16.94
,,,,,7731,3,3172.58,25.93
,,,,,7731,6,3166.47,25.93
,,,,,7731,9,3311.26,25.93
,,,,,7731,12,3328.14,25.93
,,,,,7734,3,2195.77,0
,,,,,7734,6,2195.77,0
,,,,,7734,9,2195.77,0
,,,,,7734,12,2195.77,0
,,,,,7740,3,2826.95,25.34
,,,,,7740,6,2875.08,25.34
,,,,,7740,9,2876.71,25.34
,,,,,7740,12,2900.73,25.34
,,,,,7747,3,2322.21,23.46
,,,,,7747,6,2350.88,23.46
,,,,,7747,9,2379.71,23.46
,,,,,7747,12,2409.34,23.46
,,,,,7753,3,2781.71,20.21
,,,,,7753,6,2805.18,20.21
,,,,,7753,9,2832.59,20.21
,,,,,7753,12,2825.96,20.21
,,,,,7756,3,2089.36,27.34
,,,,,7756,6,2213.56,27.34
,,,,,7756,9,2289.97,27.34
,,,,,7756,12,2354.71,27.34
,,,,,7762,3,3216.99,122.87
,,,,,7762,6,3639.92,122.87
,,,,,7762,9,3695.79,122.87
,,,,,7762,12,4083.43,122.87
,,,,,7828,3,1932.83,0
,,,,,7828,6,1932.83,0
,,,,,7828,9,1932.83,0
,,,,,7828,12,1932.83,0
,,,,,7901,3,2835.89,31.09
,,,,,7901,6,2855.23,31.09
,,,,,7901,9,2871.13,31.09
,,,,,7901,12,2893.89,31.09
,,,,,7928,3,3125.42,20.2
,,,,,7928,6,3140.19,20.2
,,,,,7928,9,3114.97,20.2
,,,,,7928,12,3275.24,20.2
,,,,,7940,3,3201.84,53.03
,,,,,7940,6,3235.54,53.03
,,,,,7940,9,3287.02,53.03
,,,,,7940,12,3315.09,53.03
,,,,,7950,3,3777.78,32.64
,,,,,7950,6,3793.32,32.64
,,,,,7950,9,3805.98,32.64
,,,,,7950,12,3809.01,32.64
,,,,,7960,3,3043.15,14.05
,,,,,7960,6,3067.73,14.05
,,,,,7960,9,3083.27,14.05
,,,,,7960,12,3094.77,14.05
,,,,,8002,3,2126.88,15.25
,,,,,8002,6,2130.68,15.25
,,,,,8002,9,2143.52,15.25
,,,,,8002,12,2156.15,15.25
,,,,,8012,3,1924.68,0
,,,,,8012,6,1924.68,0
,,,,,8012,9,1924.68,0
,,,,,8012,12,1924.68,0
,,,,,8021,3,1854.53,25.49
,,,,,8021,6,1872.82,25.49
,,,,,8021,9,1880.07,25.49
,,,,,8021,12,1894.32,25.49
,,,,,8028,3,2787.1,36.32
,,,,,8028,6,2795.18,36.32
,,,,,8028,9,2825.18,36.32
,,,,,8028,12,2850.78,36.32
,,,,,8033,3,2290.26,18.58
,,,,,8033,6,2321.8,18.58
,,,,,8033,9,2314.76,18.58
,,,,,8033,12,2339.38,18.58
,,,,,8034,3,2517.4,0
,,,,,8034,6,2517.4,0
,,,,,8034,9,2517.4,0
,,,,,8034,12,2517.4,0
,,,,,8053,3,2344.61,9.46
,,,,,8053,6,2361.61,9.46
,,,,,8053,9,2385.97,9.46
,,,,,8053,12,2399.97,9.46
,,,,,8054,3,2224.23,7.26
,,,,,8054,6,2250.1,7.26
,,,,,8054,9,2281.9,7.26
,,,,,8054,12,2305.18,7.26
,,,,,8060,3,2117.17,8.73
,,,,,8060,6,2134.49,8.73
,,,,,8060,9,2162.45,8.73
,,,,,8060,12,2171.53,8.73
,,,,,8081,3,2308.28,24.44
,,,,,8081,6,2410.01,24.44
,,,,,8081,9,2452.86,24.44
,,,,,8081,12,2464.73,24.44
,,,,,8107,3,1485.56,22.55
,,,,,8107,6,1510.61,22.55
,,,,,8107,9,1514.9,22.55
,,,,,8107,12,1524.33,22.55
,,,,,8108,3,2332.69,20.04
,,,,,8108,6,2425.99,20.04
,,,,,8108,9,2484.23,20.04
,,,,,8108,12,2477.91,20.04
,,,,,8205,3,1927.12,12.98
,,,,,8205,6,1935.52,12.98
,,,,,8205,9,1980.71,12.98
,,,,,8205,12,1990.12,12.98
,,,,,8401,3,1568.5,37.69
,,,,,8401,6,1624.05,37.69
,,,,,8401,9,1543.79,37.69
,,,,,8401,12,1680.3,37.69
,,,,,8402,3,1442.95,11.45
,,,,,8402,6,1499.83,11.45
,,,,,8402,9,1560.96,11.45
,,,,,8402,12,1621.8,11.45
,,,,,8406,3,1518.55,58.23
,,,,,8406,6,1518.49,58.23
,,,,,8406,9,1746.19,58.23
,,,,,8406,12,1762.1,58.23
,,,,,8527,3,3101,22.37
,,,,,8527,6,3124.77,22.37
,,,,,8527,9,3100.85,22.37
,,,,,8527,12,3191.73,22.37
,,,,,8536,3,2239.04,11.32
,,,,,8536,6,2268.67,11.32
,,,,,8536,9,2294.4,11.32
,,,,,8536,12,2308.47,11.32
,,,,,8540,3,3254.09,27.3
,,,,,8540,6,3287.93,27.3
,,,,,8540,9,3327.58,27.3
,,,,,8540,12,3364.13,27.3
,,,,,8611,3,1583.1,18.88
,,,,,8611,6,1622.29,18.88
,,,,,8611,9,1656.73,18.88
,,,,,8611,12,1671.71,18.88
,,,,,8618,3,2010.4,14.02
,,,,,8618,6,2092.86,14.02
,,,,,8618,9,2096.99,14.02
,,,,,8618,12,2149.69,14.02
,,,,,8648,3,2577.75,23.63
,,,,,8648,6,2590.87,23.63
,,,,,8648,9,2601.22,23.63
,,,,,8648,12,2601.36,23.63
,,,,,8724,3,2460.85,0
,,,,,8724,6,2460.85,0
,,,,,8724,9,2460.85,0
,,,,,8724,12,2460.85,0
,,,,,8742,3,2698.81,47.47
,,,,,8742,6,2798.63,47.47
,,,,,8742,9,2870,47.47
,,,,,8742,12,2996.28,47.47
,,,,,8753,3,2997.86,28.06
,,,,,8753,6,3020.53,28.06
,,,,,8753,9,3041.17,28.06
,,,,,8753,12,3054.42,28.06
,,,,,8807,3,2707.93,18.91
,,,,,8807,6,2708.79,18.91
,,,,,8807,9,2738.17,18.91
,,,,,8807,12,2785.6,18.91
,,,,,8816,3,2779.42,19.81
,,,,,8816,6,2823.18,19.81
,,,,,8816,9,2847.76,19.81
,,,,,8816,12,2877.93,19.81
,,,,,8817,3,2540.01,21.29
,,,,,8817,6,2556.27,21.29
,,,,,8817,9,2581.23,21.29
,,,,,8817,12,2619.6,21.29
,,,,,8820,3,3128,14.14
,,,,,8820,6,3151.15,14.14
,,,,,8820,9,3211.11,14.14
,,,,,8820,12,3230.15,14.14
,,,,,8830,3,2392.77,25.16
,,,,,8830,6,2437.64,25.16
,,,,,8830,9,2456.56,25.16
,,,,,8830,12,2480.58,25.16
,,,,,8837,3,2387.48,0
,,,,,8837,6,2387.48,0
,,,,,8837,9,2387.48,0
,,,,,8837,12,2387.48,0
,,,,,8840,3,2488.31,17.46
,,,,,8840,6,2516.26,17.46
,,,,,8840,9,2529.95,17.46
,,,,,8840,12,2556.02,17.46
,,,,,8854,3,2685.36,13.98
,,,,,8854,6,2702.98,13.98
,,,,,8854,9,2718.86,13.98
,,,,,8854,12,2747.89,13.98
,,,,,8857,3,2851.33,13.01
,,,,,8857,6,2918.74,13.01
,,,,,8857,9,2913.52,13.01
,,,,,8857,12,2932.18,13.01
,,,,,8859,3,2739.74,3.83
,,,,,8859,6,2739.74,3.83
,,,,,8859,9,2739.74,3.83
,,,,,8859,12,2725.89,3.83
,,,,,8861,3,2436.72,47.24
,,,,,8861,6,2424.38,47.24
,,,,,8861,9,2466.08,47.24
,,,,,8861,12,2537.44,47.24
,,,,,8865,3,1665.63,20.23
,,,,,8865,6,1689.14,20.23
,,,,,8865,9,1704.71,20.23
,,,,,8865,12,1723.2,20.23
,,,,,8873,3,2581.56,10.36
,,,,,8873,6,2602.17,10.36
,,,,,8873,9,2622.68,10.36
,,,,,8873,12,2634.24,10.36
,,,,,8876,3,2386.29,19.79
,,,,,8876,6,2420.27,19.79
,,,,,8876,9,2467.54,19.79
,,,,,8876,12,2465.86,19.79
,,,,,8879,3,2339.42,25.67
,,,,,8879,6,2366.09,25.67
,,,,,8879,9,2363.74,25.67
,,,,,8879,12,2405.52,25.67
,,,,,8901,3,2652.97,20.03
,,,,,8901,6,2688.73,20.03
,,,,,8901,9,2686.96,20.03
,,,,,8901,12,2687.66,20.03
,,,,,8902,3,2612.51,13.41
,,,,,8902,6,2629.18,13.41
,,,,,8902,9,2656.72,13.41
,,,,,8902,12,2680.11,13.41
,,,,,8904,3,2262.29,21.07
,,,,,8904,6,2277.96,21.07
,,,,,8904,9,2334.04,21.07
,,,,,8904,12,2321.77,21.07
,,,,,10001,3,5346.4,18.07
,,,,,10001,6,5406.06,18.07
,,,,,10001,9,5477.65,18.07
,,,,,10001,12,5513.91,18.07
,,,,,10002,3,4091.67,19.45
,,,,,10002,6,4111.05,19.45
,,,,,10002,9,4149.52,19.45
,,,,,10002,12,4180.58,19.45
,,,,,10003,3,4676.89,22.67
,,,,,10003,6,4676.04,22.67
,,,,,10003,9,4731.88,22.67
,,,,,10003,12,4762.9,22.67
,,,,,10004,3,4958.47,44.17
,,,,,10004,6,4974.41,44.17
,,,,,10004,9,5013.01,44.17
,,,,,10004,12,5055.79,44.17
,,,,,10005,3,4429.89,26.83
,,,,,10005,6,4473.8,26.83
,,,,,10005,9,4477.98,26.83
,,,,,10005,12,4518.08,26.83
,,,,,10006,3,4325.27,24.04
,,,,,10006,6,4369.93,24.04
,,,,,10006,9,4354.58,24.04
,,,,,10006,12,4397.04,24.04
,,,,,10007,3,7394.37,43.17
,,,,,10007,6,7427.93,43.17
,,,,,10007,9,7442.27,43.17
,,,,,10007,12,7497.03,43.17
,,,,,10009,3,4276.44,11.24
,,,,,10009,6,4305.73,11.24
,,,,,10009,9,4340.88,11.24
,,,,,10009,12,4370.79,11.24
,,,,,10010,3,4738.39,22.6
,,,,,10010,6,4751.02,22.6
,,,,,10010,9,4773.41,22.6
,,,,,10010,12,4805.08,22.6
,,,,,10011,3,5015.54,19.32
,,,,,10011,6,5046.71,19.32
,,,,,10011,9,5096.04,19.32
,,,,,10011,12,5134.47,19.32
,,,,,10012,3,4466.21,20.24
,,,,,10012,6,4495.99,20.24
,,,,,10012,9,4553.88,20.24
,,,,,10012,12,4582.91,20.24
,,,,,10013,3,5067.58,19.55
,,,,,10013,6,5101.51,19.55
,,,,,10013,9,5146.47,19.55
,,,,,10013,12,5177.64,19.55
,,,,,10014,3,5089.37,23.36
,,,,,10014,6,5150.57,23.36
,,,,,10014,9,5216.43,23.36
,,,,,10014,12,5265.86,23.36
,,,,,10016,3,4579.71,14.75
,,,,,10016,6,4622.72,14.75
,,,,,10016,9,4669.36,14.75
,,,,,10016,12,4705.77,14.75
,,,,,10017,3,4368.37,11.55
,,,,,10017,6,4394.95,11.55
,,,,,10017,9,4409.43,11.55
,,,,,10017,12,4447.05,11.55
,,,,,10018,3,4835.03,31.04
,,,,,10018,6,4881.14,31.04
,,,,,10018,9,4905.48,31.04
,,,,,10018,12,4938.73,31.04
,,,,,10019,3,4378.97,11.63
,,,,,10019,6,4427.47,11.63
,,,,,10019,9,4468.14,11.63
,,,,,10019,12,4496.85,11.63
,,,,,10021,3,3868.85,22.47
,,,,,10021,6,3897.99,22.47
,,,,,10021,9,3938.81,22.47
,,,,,10021,12,3972.29,22.47
,,,,,10022,3,4378.91,18.81
,,,,,10022,6,4348.87,18.81
,,,,,10022,9,4376.58,18.81
,,,,,10022,12,4391.89,18.81
,,,,,10023,3,4677.17,24.1
